PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Average Inhibition at 12.3 uM,Standard Deviation,Inhibition at 12.3 uM [1],Inhibition at 12.3 uM [2],Inhibition at 12.3 uM [3]
RESULT_TYPE,,,,,,,,FLOAT,FLOAT,FLOAT,FLOAT,FLOAT
RESULT_DESCR,,,,,,,,Normalized percent inhibition of the primary screen at a compound concentration of 12.3 micromolar.,Standard deviation derived from the normalized percent inhibition of the triplicate data for each compound,Percent inhibition of the confirmatory screen at a compound concentration of 12.3 micromolar.,Percent inhibition of the confirmatory screen at a compound concentration of 12.3 micromolar.,Percent inhibition of the confirmatory screen at a compound concentration of 12.3 micromolar.
RESULT_UNIT,,,,,,,,PERCENT,NONE,PERCENT,PERCENT,PERCENT
2836,4257546,2231355,CC1=C(C2=CC=CC=C2N1CC(=O)NCC3=CC4=C(C=C3)OCO4)C(=O)C,Inactive,0,,,-7.34,3.61579,-5.04817,-4.52444,-12.4431
2837,14727690,844714,CC1=C(C=NN1C)CN(C)C(=O)C2=CC=C(O2)Br,Inactive,0,,,-7.35,0.462496,-7.90442,-6.772,-7.36597
2838,17402264,1480152,CN1CCN(CC1)CC(=O)NCC2=CC(=NO2)C3=CC=C(C=C3)OC,Inactive,0,,,-7.35,2.50717,-3.89752,-8.37417,-9.77675
2839,7972140,2832780,COC1=CC=C(C=C1)CC2CCOC2=O,Inactive,0,,,-7.35,2.34696,-4.61473,-7.09177,-10.346
2840,144090432,60157263,CC(C)[C@H]1C=C2[C@](C[C@@H](C(=O)N2CC3=CC=CC4=CC=CC=C43)CC(=O)NCC#C)([C@H](O1)C5CC5)C(=O)OC,Inactive,0,,,-7.36,2.43352,-5.22341,-6.0871,-10.7631
2841,24836711,2096974,C1=CC=[N+](C=C1)C2=NC3=CC=CC=C3N=C2[N-]S(=O)(=O)C4=CC=C(C=C4)F,Inactive,0,,,-7.36,1.30353,-9.16868,-6.75514,-6.15153
2842,7965176,649777,C1=CC(=CC(=C1)N)C(=O)NC2=CC3=C(C=C2)N=C(N3)C4=CN=CC=C4,Inactive,0,,,-7.36,1.05676,-8.84575,-6.78142,-6.46107
2843,144091317,60157480,CN1CC=C(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,Inactive,0,,,-7.38,2.89687,-10.9277,-3.83183,-7.37578
2844,17415961,2885461,CC1=C(C(=O)N(N1)C2=CC=CC=C2)C(C3=C(C(=CC=C3)OC)O)C4=C(NN(C4=O)C5=CC=CC=C5)C,Inactive,0,,,-7.39,1.00342,-6.41453,-6.99002,-8.77167
2845,24800057,16191726,C1CC(CN(C1)C(=O)C2=CN=CS2)CCC(=O)NCC3=CC(=C(C=C3)F)F,Inactive,0,,,-7.39,1.80791,-7.08463,-5.35116,-9.74701
2846,14728016,847926,CCOC(=O)NCC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)C,Inactive,0,,,-7.41,1.08361,-8.9408,-6.53761,-6.76328
2847,14719107,3480238,CC1=NN2C(=C1)NC(S2)NC3=CC=C(C=C3)F,Inactive,0,,,-7.42,2.15796,-6.43883,-5.40534,-10.4115
2848,4263729,2211034,CCOC(=O)C1=CC=C(C=C1)NC(=O)N2CCN(CC2)S(=O)(=O)C,Inactive,0,,,-7.44,1.93175,-9.69918,-4.98072,-7.6474
2849,7976514,2928061,CC1=C(C(=NN1C(=O)N2CCOCC2)C)C(=O)C,Inactive,0,,,-7.45,2.07884,-10.2891,-6.66906,-5.37766
2850,3716943,2999815,C1CS(=O)(=O)CC1NC(=O)COC2=NC=NC3=CC=CC=C32,Inactive,0,,,-7.46,0.916714,-6.17569,-8.26429,-7.93409
2851,17409598,1474692,CC1=CC=C(C=C1)COC2=COC(=CC2=O)CO,Inactive,0,,,-7.47,1.52151,-5.60473,-9.33163,-7.47831
2852,7975667,896210,COC(=O)NCC1=CC(=C(C=C1)Cl)Cl,Inactive,0,,,-7.48,1.4211,-5.55347,-7.94475,-8.93983
2853,26666068,4267751,C1COCCN1C2=NC=C(C(=N2)Cl)Br,Inactive,0,,,-7.48,3.48657,-7.24756,-11.8609,-3.33002
2854,4263720,977097,COC1=C(C=CC(=C1)C(=O)N)OCC2=CC=CC=C2,Inactive,0,,,-7.48,0.359279,-7.68347,-6.97854,-7.78727
2855,143472161,46931017,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=CC(=C(C=C2C(=O)O)Br)Cl,Inactive,0,,,-7.48,2.60646,-10.8762,-4.5387,-7.03767
2856,49815851,22428159,CC1CCN(CC1)C(=O)CN2C3=C(C(=O)N(C2=O)CCCC(=O)NCC4=CC=CO4)SC=C3,Inactive,0,,,-7.49,0.999589,-8.89906,-6.71545,-6.84798
2857,49647915,24747736,C=CCNC1=CC(=CC=C1)Br,Inactive,0,,,-7.49,2.20003,-10.0914,-4.71137,-7.67055
2858,49824044,24818674,CCOC1=CC=C(C=C1)NC(=O)NCC2=CC3=C(C=C2)OCO3,Inactive,0,,,-7.5,2.0343,-8.38489,-4.68381,-9.42384
2859,51085410,16802993,COC1=CC(=C(C=C1)OC)NC(=O)COC2=COC(=CC2=O)CN3CCCC4=CC=CC=C43,Inactive,0,,,-7.51,1.79524,-5.96708,-10.0235,-6.52488
2860,24823674,6104167,C1=CC(=CC(=C1)N2C=CC=C2/C=C/3\C(=O)N(C(=O)N3)C4=CC=C(C=C4)Cl)C(=O)O,Inactive,0,,,-7.52,2.34258,-4.35316,-9.94915,-8.25031
2861,49723254,16017236,CCC1=CC=C(C=C1)NC(=O)C2=CC(=NS(=O)(=O)N2C)C3=CC=CS3,Inactive,0,,,-7.52,2.28186,-6.92019,-5.07557,-10.5672
2862,49716313,15990017,CC1=C(C(=O)N2C(=N1)N=C(N2)C)NS(=O)(=O)C3=CC=C(C=C3)OC,Inactive,0,,,-7.52,2.03109,-9.34724,-8.5334,-4.68977
2863,57256786,16320958,CC1=CC=C(C=C1)N2C(=NN=N2)SCC(=O)NCC3(CCCCC3)N4CCOCC4,Inactive,0,,,-7.54,0.727114,-6.5188,-8.16086,-7.9372
2864,99454029,46942444,CC(C)NC(=O)C1(CC2=C(C=CN=C2O1)C3=CC=C(C=C3)NC(=O)C)C,Inactive,0,,,-7.54,0.67485,-7.00939,-7.12431,-8.49496
2865,22416877,2207530,C1CCC(C1)NC(=S)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)F,Inactive,0,,,-7.54,2.86552,-11.3704,-6.78672,-4.47497
2866,14725015,2788357,C1C(OC2=CC=CC=C2O1)C(=O)NCC3=CC=CC=C3,Inactive,0,,,-7.55,1.70739,-7.35366,-5.55633,-9.72539
2867,87336928,44601707,CC[C@@]12[C@H](C[C@@H](C(=O)N1CCC3=C2NC4=C3C=C(C=C4)Cl)CC(=O)NCCN5CCOCC5)C(=O)N6CCN(CC6)C(=O)C7=CC=CO7,Inactive,0,,,-7.56,1.40618,-5.77318,-7.71005,-9.20827
2868,49670894,22510376,CC1=C2C=NN(C2=CC=C1)C(=O)NC3=CC(=CC=C3)OC,Inactive,0,,,-7.56,3.08265,-4.15416,-11.6217,-6.91857
2869,7969136,5309794,CC1CCC(CC1)NC(=O)CN(C2=CC=C(C=C2)C)S(=O)(=O)C3=CN=CC=C3,Inactive,0,,,-7.57,2.72259,-10.9336,-4.26527,-7.5211
2870,14738719,1327235,COC1=CC=C(C=C1)C(=O)N2CCC(CC2)C(=O)NC3=CC4=C(C=C3)OCCO4,Inactive,0,,,-7.58,2.08896,-10.1742,-7.5135,-5.05869
2871,85200444,44201566,C1C[C@@H]2COC(=O)[C@H](C/C=C\C[C@H](C(=O)N2C1)CC(=O)NCCO)CC3=CC=C(C=C3)F,Inactive,0,,,-7.59,1.19475,-5.89887,-8.37111,-8.49125
2872,863130,5363804,CCCCCCOC1=CC=C(C=C1)/C(=N/O)/N,Inactive,0,,,-7.59,1.75022,-9.55118,-5.30102,-7.91268
2873,24804646,1095028,C1CCN(CC1)C2=CC=C(C3=NON=C23)N,Inactive,0,,,-7.59,2.78718,-11.1877,-4.39438,-7.20269
2874,7976152,791288,COC1=CC(=C(C=C1)CN2CCN(CC2)C3=CC=CC=N3)OC,Inactive,0,,,-7.61,2.85395,-5.90297,-5.28856,-11.6265
2875,22412354,1217147,CCOC(=O)C1=CC(=CC=C1)S(=O)(=O)N2CCCC2,Inactive,0,,,-7.61,0.852923,-8.73394,-6.67135,-7.41464
2876,56320286,24981292,COC1=CC=CC(=C1)CC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)Br,Inactive,0,,,-7.61,2.65891,-10.7434,-4.24252,-7.83643
2877,14736666,2224206,C1CCC(C1)NC(=O)COC2=C(C=C(C=C2)S(=O)(=O)N3CCCC3)Cl,Inactive,0,,,-7.61,1.40625,-8.02048,-5.72023,-9.09085
2878,14738720,802492,C1CN(CCC1C(=O)NC2=CC=CC=C2)C(=O)C3=CC=CC=C3,Inactive,0,,,-7.61,3.01126,-10.9794,-3.67024,-8.18291
2879,24790395,16189530,CS(=O)(=O)N1CCC(CC1)OC2=CC=CC=C2C(=O)NC3CCOC3,Inactive,0,,,-7.61,0.553887,-8.19054,-7.78014,-6.86541
2880,17414878,2923968,C1CCN(CC1)CCOCCOC2=C(C=C(C=C2)Cl)Br.C(=O)(C(=O)O)O,Inactive,0,,,-7.63,2.36922,-10.9733,-6.09064,-5.81547
2881,4258064,2975935,C1CC(OC1)CNC(=O)C2=C3NC(CC(N3N=C2)C(F)(F)F)C4=CC=CC=C4,Inactive,0,,,-7.63,1.94661,-5.82539,-10.3315,-6.72817
2882,99357527,44493577,C[C@H]1CN(C(=O)CCCN2C(=CN=N2)CO[C@H]1CN(C)C(=O)OC)[C@@H](C)CO,Inactive,0,,,-7.63,2.12089,-5.09628,-7.50513,-10.2869
2883,49671237,2683243,CC1=CC(=CC(=C1)NC(=O)CCNC(=O)C2=CC=C(C=C2)[N+](=O)[O-])C,Inactive,0,,,-7.63,1.33088,-5.84781,-9.04179,-8.00997
2884,103074429,49789815,COC1=CC(=C(C=C1)NC(=O)C2=CC(=NN2)C3=C(C=CC(=C3)Cl)OC)OC,Inactive,0,,,-7.64,4.08468,-5.32853,-4.20715,-13.3782
2885,47202560,532201,COC1=CC=C(C=C1)NC(=O)C2=CC=CC3=CC=CC=C32,Inactive,0,,,-7.64,1.66039,-5.39349,-8.16569,-9.35683
2886,22416467,1252672,CCOC1=C(C=C(C(=C1)C)Cl)S(=O)(=O)NC2CC(NC(C2)(C)C)(C)C,Inactive,0,,,-7.64,0.547203,-7.90735,-8.1342,-6.87673
2887,56315966,16362984,CN(CCC1=CC(=C(C=C1)OC)OC)C(=O)CN2C(=O)C3(CCCC4=CC=CC=C43)NC2=O,Inactive,0,,,-7.65,3.96754,-7.52359,-12.5692,-2.85318
2888,49669989,3427057,CC(C(=O)O)NS(=O)(=O)C1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)S(=O)(=O)NC(C)C(=O)O,Inactive,0,,,-7.65,3.34289,-8.96014,-3.06124,-10.929
2889,47198363,9585805,C1=CC(=CC=C1/C=N/NC2=NN=CN2N)F,Inactive,0,,,-7.65,1.17899,-5.98357,-8.45047,-8.51735
2890,87336752,44601630,C[C@@]12[C@H](C[C@@H](C(=O)N1CCC3=C2NC4=C3C=C(C=C4)Cl)CC(=O)NCCCN5C=CN=C5)C(=O)N6CCOCC6,Inactive,0,,,-7.65,0.268253,-7.88293,-7.27797,-7.80255
2891,103059847,49786221,CCNC(=O)C1(CCN1C(=O)CCC2=CC(=CC=C2)Cl)C,Inactive,0,,,-7.67,0.654464,-6.74154,-8.17456,-8.08039
2892,24835768,135503993,CC(C)CCNC(=O)NC(=O)COC(=O)CCN=C1C2=CC=CC=C2S(=O)(=O)N1,Inactive,0,,,-7.68,1.66177,-5.63924,-9.70973,-7.67773
2893,4247302,3241527,CC1=C(C=C(C=C1)NC(=O)N(C2CCCC2)C3CCN(CC3)C(=O)C)C,Inactive,0,,,-7.68,1.10054,-6.17314,-8.77549,-8.08355
2894,17414048,2223644,C1=CC(=CC=C1N2C(=O)C(=C(C(=O)N2)Cl)Cl)Cl,Inactive,0,,,-7.68,2.37805,-6.02094,-5.9858,-11.0479
2895,49681831,60934,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H]([C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)N)NC(=O)C4=NC5=CC=CC=C5C=C4)O.CS(=O)(=O)O,Inactive,0,,,-7.7,1.10023,-8.68775,-6.16167,-8.238
2896,7970151,6324581,C1COCCN1C(=O)CCC2=NNC(=O)NC2=O,Inactive,0,,,-7.7,1.02003,-6.42217,-7.76358,-8.9184
2897,24826026,2366160,CC1=CC(=O)N(C(=N1)C(C)C)CC(=O)NC2=CC(=C(C=C2)OC)Cl,Inactive,0,,,-7.7,2.27494,-10.7622,-7.0435,-5.30871
2898,49679025,3648614,C1=CC(=CC=C1CN2C(=O)C3=C(C=C(C=C3)Cl)NC2=S)C(=O)O,Inactive,0,,,-7.72,2.82246,-4.51668,-7.26572,-11.3849
2899,24707940,16066542,CC(CC1=CN(N=N1)CC(=O)N2CCN(CC2)C(=O)OC(C)(C)C)O,Inactive,0,,,-7.72,2.13458,-10.1324,-4.94309,-8.09213
2900,863683,664936,C1=CC=C2C(=C1)C(=CN2)C(=O)COC(=O)C3=CC=CO3,Inactive,0,,,-7.72,1.33966,-6.20609,-7.50288,-9.465
2901,17413189,2979969,CCNCC1=CC(=C(C=C1Cl)OCC(=O)NCCC2=CC=CC=C2)OCC.Cl,Inactive,0,,,-7.73,0.95872,-6.6678,-8.99078,-7.53104
2902,57266863,8895033,CCN(CC(=O)NC1=C(C=CC(=C1)Cl)C)C(=O)C2CC2,Inactive,0,,,-7.73,3.39586,-10.2641,-2.93111,-9.99816
2903,7977814,2916405,CCC(C(=O)NC1=NOC(=C1)C)OC(=O)C(C2=CC=CC=C2)NC(=O)C3=CC=CC=C3,Inactive,0,,,-7.74,1.29325,-9.56556,-6.8978,-6.75233
2904,87340486,2887556,C1COCCN1CCCNC(=O)CSC2=NN=C(N2C3=CC=CC=C3)CCCN4C(=O)C5=CC=CC6=C5C(=CC=C6)C4=O,Inactive,0,,,-7.74,3.3222,-5.51598,-12.4386,-5.27259
2905,3717913,2336875,CC1=CN=C(C=N1)C(=O)OCC(=O)NC2=CC=C(C=C2)Cl,Inactive,0,,,-7.74,1.04732,-7.86553,-8.95916,-6.40263
2906,26728904,2745313,CCOC(=O)C1=NOC(=C1)C2=CSC(=N2)NC3=C(C=C(C=C3C)C)C,Inactive,0,,,-7.75,1.56441,-5.80031,-7.80508,-9.63091
2907,14737381,9551017,CC1=CC(=CC=C1)C2=NC3=CC=CC=C3C(=O)N2NCC4=CC(=CC=C4)OC,Inactive,0,,,-7.75,4.60798,-1.39127,-9.69427,-12.1644
2908,47196060,570494,C1=CC=C(C=C1)CCC(=O)OC2=CC=CC=C2[N+](=O)[O-],Inactive,0,,,-7.75,3.49523,-4.87092,-5.71497,-12.6713
2909,103074145,49789607,CC(C)NC(=O)C1(CCN1C/C=C/C2=CC=CC=C2)C,Inactive,0,,,-7.76,0.591656,-7.77853,-7.02698,-8.4759
2910,14732745,6621092,CCN1C2=CC=CC=C2C(=CC1=O)SCC(=O)OCC,Inactive,0,,,-7.76,0.683275,-7.02698,-8.67376,-7.59156
2911,47196446,23723231,C1CC(CN(C1)CC2=CC=C(C=C2)Cl)NC(=O)C3=CC(=NC=C3)Cl,Inactive,0,,,-7.77,1.46583,-7.98532,-5.87745,-9.44866
2912,14739905,2766938,COC1=CC=C(C=C1)C2=C(NN=C2)N,Inactive,0,,,-7.78,2.62487,-9.41309,-9.84238,-4.07196
2913,57266200,4878106,COC1=CC=C(C=C1)C(CNC(=O)C2=CC3=CC=CC=C3O2)N4CCCC4,Inactive,0,,,-7.78,3.39512,-11.5501,-8.46963,-3.32001
2914,14723553,9549450,CN(C)CC#CCC(C1CCCC1)(C2=CC=CC=C2)O.Cl,Inactive,0,,,-7.79,1.10117,-6.48409,-9.17732,-7.70242
2915,24823695,5542629,CCCOC1=C(C=C(C=C1)/C=N\NC(=O)CCC2=NNC(=O)NC2=O)OC,Inactive,0,,,-7.79,0.934131,-9.10538,-7.25009,-7.01794
2916,26661005,1516230,C1=CC(=CC(=C1)NC(=O)/C(=C/C2=CC=C(C=C2)OCC3=CC=C(C=C3)F)/C#N)C(=O)O,Inactive,0,,,-7.8,2.86552,-4.03912,-10.9885,-8.36822
2917,26665345,3782683,C1C(N2C=NC3=NC=NC3=C2S1)C4=CC=C(C=C4)Cl,Inactive,0,,,-7.8,2.25817,-10.9366,-6.7589,-5.70808
2918,17513435,4434175,CCOP(=O)(C(C(=O)N)NC(=O)NC1=CC=CC=C1)OCC,Inactive,0,,,-7.81,1.67935,-9.71084,-8.09898,-5.62735
2919,51090269,8670336,CC1=CC=C(C=C1)NC(=O)CSC2=NN=C(C(=O)N2N)CC3=CC=C(C=C3)OC,Inactive,0,,,-7.82,2.43673,-7.29715,-5.12415,-11.025
2920,14739507,1290133,CCOC1=C(C=C(C=C1)Cl)S(=O)(=O)N2CCN(CC2)C3=CC(=C(C=C3)C)C,Inactive,0,,,-7.82,2.01663,-9.72031,-8.7079,-5.027
2921,134216455,56589379,C[C@@H]1[C@]2(C[C@@H](C(=O)N(C2=C[C@@H](O1)C3CCCC3)CC4=CC=CC=C4)CC(=O)NCC5=CC=C(O5)C)C(=O)OC,Inactive,0,,,-7.82,2.7797,-11.6176,-6.80438,-5.04021
2922,121285800,51361122,C1=CC=C(C=C1)C2=C(NC(=N2)C(F)(F)F)C(=O)NCCC3=CC=C(C=C3)O,Inactive,0,,,-7.82,1.84671,-6.31089,-10.4211,-6.73017
2923,4248483,3242552,CC1=CC=CN2C1=NC(=C2)CNC(=O)C3=CC=CO3,Inactive,0,,,-7.84,2.97649,-10.9805,-8.6977,-3.84249
2924,85201787,44202869,C[C@H]1CN(C(=O)C2=C(C(=CC=C2)NC(=O)NC(C)C)O[C@@H]1CN(C)C(=O)NC3=CC=C(C=C3)OC)[C@H](C)CO,Inactive,0,,,-7.84,0.959272,-6.95944,-7.39577,-9.17713
2925,14745519,4837656,CCC(C)N1C(=NN=C1SCC(=O)NCC2=CC=CO2)C3=CC(=CC=C3)S(=O)(=O)N4CCOCC4,Inactive,0,,,-7.86,0.813235,-7.77159,-8.89459,-6.90823
2926,17410620,3743586,C1CS(=O)(=O)CCN1CC2=CC=C(C=C2)Cl,Inactive,0,,,-7.86,1.66854,-5.91622,-9.99038,-7.67222
2927,3713929,6603269,C1=CC(=CC=C1CCNC(=O)CN2C=CSC2=N)Cl.Cl,Inactive,0,,,-7.87,3.6376,-2.7832,-11.0761,-9.752
2928,93577607,45479970,COC1=CC=C(C=C1)CNCCS(=O)(=O)NCC2=CC=C(C=C2)OC,Inactive,0,,,-7.87,3.8146,-7.31132,-3.50712,-12.8002
2929,14746710,5015747,CC1CCCC(N1C(=O)COC(=O)C2=CC=C(C=C2)O)C,Inactive,0,,,-7.88,2.76442,-11.3335,-7.73039,-4.56681
2930,14736914,5362868,CC1CCC/C=C/C2CC(CC2C(/C=C/C(=O)O1)O)O,Inactive,0,,,-7.89,0.40682,-7.34293,-8.32019,-8.0003
2931,85302532,652076,CN(C)C1=NC(=NC(=N1)SCCOC(=O)COC2=C(C=C(C=C2)Cl)Cl)N(C)C,Inactive,0,,,-7.89,1.69406,-6.50919,-6.88967,-10.2779
2932,103051232,49778831,CCC1=C(N2C=C(C=CC2=N1)C(=O)N3CCCC(C3)C(=O)N)N(C)CC4=CC=C(C=C4)OC,Inactive,0,,,-7.89,0.549245,-8.55718,-7.90893,-7.2121
2933,17508143,3181958,CC(C)(C)NC(=O)C(C1=CC=C(C=C1)OC)N(C2=CC=CC=C2)C(=O)CSC3=NN=C(N3C)C4=CC=CC=C4,Inactive,0,,,-7.9,0.77833,-8.25934,-8.61653,-6.81609
2934,17505464,2827102,CCOP(=O)(C(C1=CC=C(C=C1)Br)NC2=CC=CC(=C2)C(F)(F)F)OCC,Inactive,0,,,-7.91,1.83405,-5.37077,-8.72004,-9.6384
2935,49717075,16022702,CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CCCC(=O)NCC4=CC=CC=C4C)C)C,Inactive,0,,,-7.92,1.23542,-7.38085,-6.74786,-9.62711
2936,14736020,2850258,CC1=CC=C(C=C1)C(C2=CC=CC=C2)NC(=O)N,Inactive,0,,,-7.92,1.76415,-7.40086,-10.2945,-6.06827
2937,49674451,4788426,C1CN(CC2=CC=CC=C21)C(=O)CNC(=O)C3=C(C=C(C=C3)Cl)Cl,Inactive,0,,,-7.93,2.49001,-11.4357,-5.92503,-6.41655
2938,4254744,1017688,C1COC2=C(O1)C=CC(=C2)NC(=O)C3=C(C=CC(=C3)N4C=NN=C4)Cl,Inactive,0,,,-7.93,1.23014,-6.23299,-9.11476,-8.43621
2939,87340753,44601723,CC1C(CC(C(O1)O[C@H]([C@H]2[C@@H]3CCC[C@@](O3)(O2)C)C4=CC=CC=C4)O)O,Inactive,0,,,-7.94,1.62225,-7.03641,-10.215,-6.56048
2940,865650,666908,CC1=CC2=C(C=C1C)OC3=C(C2=O)C(N(C3=O)CCOC)C4=CC(=CC=C4)O,Inactive,0,,,-7.94,3.38129,-10.1298,-10.529,-3.16492
2941,4259615,708862,CC(=O)NC1CC(N(C(C1)(C)C)OC(=O)C)(C)C,Inactive,0,,,-7.95,3.19159,-12.3309,-4.81482,-6.71009
2942,22405968,2337993,COC1=CC(=C(C=C1)OC)NC(=O)COC(=O)CC2=CC=C(C=C2)C3=CC=CC=C3,Inactive,0,,,-7.96,3.04807,-9.17011,-3.76954,-10.9345
2943,17388513,2102399,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)N=CS4)C,Inactive,0,,,-7.97,1.02272,-9.06025,-8.24548,-6.60131
2944,3713883,2998580,CN1C=CC(=C1)P(=S)(C2=NC=CN2C=C)C3=NC=CN3C=C,Inactive,0,,,-7.97,1.54848,-6.37959,-10.0687,-7.46078
2945,49646273,3658492,CC1CC(CN(C1)CC2=CC(=O)OC3=C2C=CC(=C3C)C)C,Inactive,0,,,-7.97,1.61563,-6.00016,-9.95751,-7.95315
2946,56315110,24978822,CCN(CC(=O)NC1=CC2=C(C=C1)OCCO2)C(=O)COC3=C(C=CC(=C3)C)Cl,Inactive,0,,,-7.98,1.71689,-8.00384,-10.0687,-5.86346
2947,26725187,16745482,C/C=C/C(=O)N1CC2(C[C@@H]1C(=O)N)CC(=NO2)C3=CC(=CC=C3)NC(=O)C(=C)C,Inactive,0,,,-7.99,1.55237,-9.51827,-8.58612,-5.8596
2948,857690,135435902,CCC/C(=C\1/C(=NC(C)C(=O)O)CCCC1=O)/O,Inactive,0,,,-8,0.989281,-7.03227,-9.35554,-7.59734
2949,99495292,46948534,C1=CC=C(C(=C1)C(C2=CSC(=N2)NC3=NC=CC=N3)N)Cl,Inactive,0,,,-8,3.29645,-3.75864,-8.44455,-11.7964
2950,7974565,2840981,C1C(OC(=O)O1)CN2C3=CC=CC=C3C4=CC=CC=C42,Inactive,0,,,-8,2.10038,-8.93861,-9.97253,-5.0909
2951,7974632,797066,C1=CC=C(C=C1)CN2C3=CC=CC=C3C=N2,Inactive,0,,,-8.02,1.3068,-8.02406,-6.417,-9.61799
2952,16952754,2399885,C1=CC=C(C(=C1)COC(=O)C2=C(N=CC=C2)Cl)Cl,Inactive,0,,,-8.02,0.60767,-7.3392,-7.91587,-8.81593
2953,99456191,46943676,C1[C@@H]([C@H](O[C@H]1C2=NN=C(S2)NC(=O)NC(C3=CC=CC=C3)C4=CC=CC=C4)CO)O,Inactive,0,,,-8.03,4.44226,-12.8995,-9.02646,-2.15664
2954,50086292,2874606,C1CC(OC1)CNCC(CN2C3=C(C=C(C=C3)Br)C4=C2C=CC(=C4)Br)O,Inactive,0,,,-8.03,1.34965,-8.81364,-6.12981,-9.1435
2955,124755125,53300974,CCCCN1C(=NN=N1)C(C2=CC=CC=C2)N3CCN(CC3)C4=CC=CC(=N4)C(F)(F)F,Inactive,0,,,-8.05,2.19648,-8.36475,-5.21258,-10.5647
2956,857503,658852,CN1C(=C(N=C1C(C2=CC=C(C=C2)Cl)O)Cl)Cl,Inactive,0,,,-8.05,1.22129,-9.15285,-6.34736,-8.64946
2957,14724859,1142106,C1CC2=C(C3=CC=CC=C31)N=C(N=C2C(F)(F)F)SCC(=O)NCC4=CC=C(C=C4)F,Inactive,0,,,-8.05,3.15398,-11.4179,-3.83395,-8.9016
2958,24793432,2899162,CC(C(=O)NC1=CC=C(C=C1)O)OC2=C(C=C(C=C2)Cl)Cl,Inactive,0,,,-8.06,1.55515,-9.66539,-5.95629,-8.56262
2959,57262359,5160520,CC1=NN=C(S1)NC(=O)C2=CC(=C(C=C2)OC)S(=O)(=O)N3CCOCC3,Inactive,0,,,-8.07,0.481426,-7.57049,-7.91146,-8.71861
2960,22400719,4017536,COC(=O)C1CCCN1C(=O)COC2=C(C=C(C=C2)Br)Cl,Inactive,0,,,-8.07,1.64583,-9.43431,-5.75665,-9.02569
2961,845050,389490,C1C(SC2=CC=CC=C2NC1=O)C3=CC=CC=C3,Inactive,0,,,-8.08,1.60753,-6.68162,-10.328,-7.21775
2962,99357637,289593,C1C(COC(O1)C2=CC=CC=C2)(CO)N,Inactive,0,,,-8.08,4.04733,-11.3101,-10.5657,-2.37647
2963,49649535,1246426,C1=CC=C(C(=C1)CNC(=O)CC2=CC=CS2)Br,Inactive,0,,,-8.09,3.11563,-11.5184,-8.76907,-3.97825
2964,14732636,4065691,CC1CCN(CC1)S(=O)(=O)C2=C(SC3=C2C(=O)N(C=N3)CC(=O)NCCN4CCOCC4)C,Inactive,0,,,-8.09,1.71778,-5.80038,-8.53851,-9.93628
2965,103050211,49778135,CCNC(=O)C1(CCN(C1)C(=O)C2=CC(=C(C=C2)OC)OC)C,Inactive,0,,,-8.1,0.956678,-9.41022,-7.15514,-7.73087
2966,17387187,6872970,CCCCCCCCCC(=O)N/N=C/C1=CC=C(S1)C,Inactive,0,,,-8.1,2.38789,-9.04179,-4.81943,-10.436
2967,99454260,46942590,CC(=O)NC(C1=CC(=CC=C1)F)C2=NC(=CS2)/C=C/C3=CC=CC=C3,Inactive,0,,,-8.1,1.59323,-9.33078,-5.84958,-9.11781
2968,22415498,2921314,CC1(CC1(Cl)Cl)C(=O)NC2=CC(=CC=C2)N(C)C,Inactive,0,,,-8.11,1.53243,-7.0652,-10.274,-6.9829
2969,49673548,16237973,CC(C)(C)C1=CC=C(C=C1)/C=N/NC(=O)C[N+]2=CC=CC=C2.[Cl-],Inactive,0,,,-8.11,1.39706,-6.68162,-7.64761,-10.0077
2970,24707925,16066536,C1C[C@]2([C@H]([C@@H](C[C@H](O2)CCO)O)O)OC1,Inactive,0,,,-8.12,1.4379,-6.19531,-8.50017,-9.65418
2971,17432879,6898016,CC1=CC=C(C=C1)S(=O)(=O)N/N=C/C2=C(C=CC=C2Cl)F,Inactive,0,,,-8.13,1.47943,-9.37989,-6.05134,-8.9565
2972,85149164,44144319,CCC(C)(C(=O)N[C@H]1CCCN1C(=O)/C=C/C2=CC=CC=C2)O,Inactive,0,,,-8.13,0.773885,-8.50527,-8.83337,-7.05244
